date,from_address,to_address,tx_count
2024-01-01 00:00:00.000 UTC,0x30345574fe6632f2fb7b6ab0d0ea395ae43a8811,0x07efb6d5385532f68f8bb61109a113e314296f92,1
2024-01-01 00:00:00.000 UTC,0x7a4d942c1fa125685ba425d3f7d340a684a34e6a,0x773c9cd886ea21b278c73bfad9643ed118b9dc88,1
2024-01-01 00:00:00.000 UTC,0x3f6249c4d782aab00b5e9ab99e090035b80e0c15,0xac816154e8f3e033043d76aaad0191bc68c3e50d,2
2024-01-01 00:00:00.000 UTC,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x9091a482ee4bedd37cc0fcfcb8edc5a6cd462594,2
2024-01-01 00:00:00.000 UTC,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0a12f4c29f34abb50252c363d5c896ce3237ac09,2
2024-01-01 00:00:00.000 UTC,0x1747ff124909b288d0acc581e478ac091d382338,0x804be8207c8f0d21e820cee9b2a42f895df530a1,1
2024-01-01 00:00:00.000 UTC,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x1aa4be37a4bbfcbe4294e66e3489345ff9289ed6,1
2024-01-01 00:00:00.000 UTC,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xd9cbeb629e5555d8bea19917521c04ed290c0d0e,1
2024-01-01 00:00:00.000 UTC,0x832f166799a407275500430b61b622f0058f15d6,0x3195c3f94154364e897711e501e104f40d8e23fb,4
2024-01-01 00:00:00.000 UTC,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x465219cf21a7a9a2ab532c1ff04013f4640f6cf2,2
2024-01-01 00:00:00.000 UTC,0xedc5eac669e11a83d566a94359cc5a66dc935ae7,0x2085e8ffde4c3d90f0936bcec96b1f072a717977,1
2024-01-01 00:00:00.000 UTC,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xe072c061d28a34f038a39f9fa342f45a2a47ba02,1
2024-01-01 00:00:00.000 UTC,0xd9e5df6acc9815121d3e99b49f26e712eb4fe41d,0x37b068462cf3df2c95406f25944017a760951667,1
2024-01-01 00:00:00.000 UTC,0x28c6c06298d514db089934071355e5743bf21d60,0x91bb67510d002582c2b7c739447478e1da874cac,1
